노선번호,노선(ID),정류장순서,정류장(ID),정류장명,경도,위도,데이터기준일
서면2(서면202),250050401,45,250001582,수레너미,127.653080 ,37.868610 ,2024-01-02
서면2(서면202),250050401,46,250001568,명월제1교,127.655760 ,37.865590 ,2024-01-02
서면2(서면202),250050401,47,250001584,명월리,127.657280 ,37.863490 ,2024-01-02
서면2(서면202),250050401,48,250001585,덕두원2리,127.659140 ,37.860170 ,2024-01-02
서면2(서면202),250050401,49,250001589,봉덕사입구,127.662050 ,37.853520 ,2024-01-02
서면2(서면202),250050401,50,250001590,버덩마을,127.666500 ,37.854450 ,2024-01-02
서면2(서면202),250050401,51,250001591,덕두원1리2반,127.669020 ,37.852550 ,2024-01-02
서면2(서면202),250050401,52,250001889,의암치안센터,127.670030 ,37.850350 ,2024-01-02
서면2(서면202),250050401,53,250001592,덕두원1리,127.671460 ,37.847220 ,2024-01-02
서면2(서면202),250050401,54,250002178,상원사,127.674230 ,37.840930 ,2024-01-02
서면2(서면202),250050401,55,250000998,삼악산,127.674460 ,37.837370 ,2024-01-02
서면2(서면202),250050401,56,250001897,의암댐,127.677290 ,37.837850 ,2024-01-02
서면2(서면202),250050401,57,250001594,대원사,127.685570 ,37.845070 ,2024-01-02
서면2(서면202),250050401,58,250001891,송암스포츠타운입구,127.693540 ,37.845320 ,2024-01-02
서면2(서면202),250050401,59,250002221,보타사입구,127.701290 ,37.845050 ,2024-01-02
서면2(서면202),250050401,60,250001342,칠전대우A,127.711710 ,37.844160 ,2024-01-02
서면2(서면202),250050401,61,250001521,가압펌프장,127.715180 ,37.853800 ,2024-01-02
서면2(서면202),250050401,62,250002252,배나무골,127.717470 ,37.859860 ,2024-01-02
서면2(서면202),250050401,63,250002080,시외버스터미널,127.719910 ,37.863720 ,2024-01-02
서면2(서면202),250050401,64,250001983,온의사거리,127.721440 ,37.865760 ,2024-01-02
서면2(서면202),250050401,65,250001855,KBS방송국,127.723040 ,37.867910 ,2024-01-02
서면2(서면202),250050401,66,250002028,모아엘가A,127.724600 ,37.871540 ,2024-01-02
서면2(서면202),250050401,67,250001987,모아엘가A,127.721930 ,37.872930 ,2024-01-02
서면2(서면202),250050401,68,250001348,춘천초등학교,127.720980 ,37.876020 ,2024-01-02
서면2(서면202),250050401,69,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
서면2(서면202),250050401,70,265000721,중앙시장입구,127.724590 ,37.878160 ,2024-01-02
서면2(서면203),250050402,1,250027098,중앙시장입구,127.724370 ,37.878070 ,2024-01-02
서면2(서면203),250050402,2,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
서면2(서면203),250050402,3,250001349,춘천시보건소,127.720760 ,37.876170 ,2024-01-02
서면2(서면203),250050402,4,250002027,모아엘가A,127.723130 ,37.872100 ,2024-01-02
서면2(서면203),250050402,5,250001266,디아펠리즈,127.724730 ,37.870640 ,2024-01-02
서면2(서면203),250050402,6,250001854,KBS방송국,127.722870 ,37.868190 ,2024-01-02
서면2(서면203),250050402,7,250002081,시외버스터미널,127.719880 ,37.864180 ,2024-01-02
서면2(서면203),250050402,8,250002253,배나무골,127.717090 ,37.859830 ,2024-01-02
서면2(서면203),250050402,9,250001522,가압펌프장,127.714640 ,37.855110 ,2024-01-02
서면2(서면203),250050402,10,250001782,88공원,127.715200 ,37.852430 ,2024-01-02
서면2(서면203),250050402,11,250001343,칠전대우A,127.711690 ,37.844350 ,2024-01-02
서면2(서면203),250050402,12,250002222,보타사입구,127.701040 ,37.845220 ,2024-01-02
서면2(서면203),250050402,13,250001892,송암스포츠타운입구,127.692360 ,37.845810 ,2024-01-02
서면2(서면203),250050402,14,250001595,대원사,127.685700 ,37.845170 ,2024-01-02
서면2(서면203),250050402,15,250001898,의암댐,127.677090 ,37.837800 ,2024-01-02
서면2(서면203),250050402,16,250002193,의암댐,127.674230 ,37.837610 ,2024-01-02
서면2(서면203),250050402,17,250002179,상원사,127.674430 ,37.841330 ,2024-01-02
서면2(서면203),250050402,18,250001593,덕두원1리,127.671620 ,37.847440 ,2024-01-02
서면2(서면203),250050402,19,250001890,의암치안센터,127.670280 ,37.850090 ,2024-01-02
서면2(서면203),250050402,20,250001586,덕두원1리2반,127.669140 ,37.852640 ,2024-01-02
서면2(서면203),250050402,21,250001587,버덩마을,127.666570 ,37.854560 ,2024-01-02
서면2(서면203),250050402,22,250001588,봉덕사입구,127.661840 ,37.853790 ,2024-01-02
서면2(서면203),250050402,23,250001566,덕두원2리,127.659360 ,37.860050 ,2024-01-02
서면2(서면203),250050402,24,250001567,명월리,127.657480 ,37.863350 ,2024-01-02
서면2(서면203),250050402,25,250001583,명월제1교,127.655890 ,37.865620 ,2024-01-02
서면2(서면203),250050402,26,250001569,수레너미,127.653070 ,37.868740 ,2024-01-02
서면2(서면203),250050402,27,250001581,음지말,127.650240 ,37.870120 ,2024-01-02
서면2(서면203),250050402,28,250001571,명월촌,127.647520 ,37.871210 ,2024-01-02
서면2(서면203),250050402,29,250001572,양지말,127.644360 ,37.872660 ,2024-01-02
서면2(서면203),250050402,30,250026640,덕두원주말농장,127.640980 ,37.874230 ,2024-01-02
서면2(서면203),250050402,31,250001573,위로의집,127.639410 ,37.876780 ,2024-01-02
서면2(서면203),250050402,32,250001577,증마을,127.637760 ,37.878180 ,2024-01-02
서면2(서면203),250050402,33,250026822,산촌생태마을,127.636140 ,37.880210 ,2024-01-02
서면2(서면203),250050402,34,250001575,상명월리,127.632920 ,37.880690 ,2024-01-02
서면2(서면203),250050402,35,250001497,덕두2리종점,127.629540 ,37.883250 ,2024-01-02
서면2(서면207),250050403,1,250026744,덕두2리종점,127.629440 ,37.883180 ,2024-01-02
서면2(서면207),250050403,2,250001576,상명월리,127.633140 ,37.880430 ,2024-01-02
서면2(서면207),250050403,3,250027140,산촌생태마을,127.636210 ,37.880110 ,2024-01-02
서면2(서면207),250050403,4,250001574,증마을,127.637710 ,37.878030 ,2024-01-02
서면2(서면207),250050403,5,250001578,위로의집,127.639210 ,37.876660 ,2024-01-02
서면2(서면207),250050403,6,250026639,덕두원주말농장,127.640850 ,37.874190 ,2024-01-02
서면2(서면207),250050403,7,250001579,양지말,127.644200 ,37.872640 ,2024-01-02
서면2(서면207),250050403,8,250001580,명월촌,127.647340 ,37.871140 ,2024-01-02
서면2(서면207),250050403,9,250001570,음지말,127.650260 ,37.869960 ,2024-01-02
서면2(서면207),250050403,10,250001582,수레너미,127.653080 ,37.868610 ,2024-01-02
서면2(서면207),250050403,11,250001568,명월제1교,127.655760 ,37.865590 ,2024-01-02
서면2(서면207),250050403,12,250001584,명월리,127.657280 ,37.863490 ,2024-01-02
서면2(서면207),250050403,13,250001585,덕두원2리,127.659140 ,37.860170 ,2024-01-02
서면2(서면207),250050403,14,250001589,봉덕사입구,127.662050 ,37.853520 ,2024-01-02
서면2(서면207),250050403,15,250001590,버덩마을,127.666500 ,37.854450 ,2024-01-02
서면2(서면207),250050403,16,250001591,덕두원1리2반,127.669020 ,37.852550 ,2024-01-02
서면2(서면207),250050403,17,250001889,의암치안센터,127.670030 ,37.850350 ,2024-01-02
서면2(서면207),250050403,18,250001592,덕두원1리,127.671460 ,37.847220 ,2024-01-02
서면2(서면207),250050403,19,250002178,상원사,127.674230 ,37.840930 ,2024-01-02
서면2(서면207),250050403,20,250000998,삼악산,127.674460 ,37.837370 ,2024-01-02
서면2(서면207),250050403,21,250001897,의암댐,127.677290 ,37.837850 ,2024-01-02
서면2(서면207),250050403,22,250001594,대원사,127.685570 ,37.845070 ,2024-01-02
서면2(서면207),250050403,23,250001891,송암스포츠타운입구,127.693540 ,37.845320 ,2024-01-02
서면2(서면207),250050403,24,250002221,보타사입구,127.701290 ,37.845050 ,2024-01-02
서면2(서면207),250050403,25,250001342,칠전대우A,127.711710 ,37.844160 ,2024-01-02
서면2(서면207),250050403,26,250001521,가압펌프장,127.715180 ,37.853800 ,2024-01-02
서면2(서면207),250050403,27,250002252,배나무골,127.717470 ,37.859860 ,2024-01-02
서면2(서면207),250050403,28,250002080,시외버스터미널,127.719910 ,37.863720 ,2024-01-02
서면2(서면207),250050403,29,250001983,온의사거리,127.721440 ,37.865760 ,2024-01-02
서면2(서면207),250050403,30,250001855,KBS방송국,127.723040 ,37.867910 ,2024-01-02
서면2(서면207),250050403,31,250002028,모아엘가A,127.724600 ,37.871540 ,2024-01-02
서면2(서면207),250050403,32,250001987,모아엘가A,127.721930 ,37.872930 ,2024-01-02
서면2(서면207),250050403,33,250001348,춘천초등학교,127.720980 ,37.876020 ,2024-01-02
서면2(서면207),250050403,34,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
서면2(서면207),250050403,35,265000721,중앙시장입구,127.724590 ,37.878160 ,2024-01-02
서면2-1(서면204),250050404,1,250026744,덕두2리종점,127.629440 ,37.883180 ,2024-01-02
서면2-1(서면204),250050404,2,250001576,상명월리,127.633140 ,37.880430 ,2024-01-02
서면2-1(서면204),250050404,3,250027140,산촌생태마을,127.636210 ,37.880110 ,2024-01-02
서면2-1(서면204),250050404,4,250001574,증마을,127.637710 ,37.878030 ,2024-01-02
서면2-1(서면204),250050404,5,250001578,위로의집,127.639210 ,37.876660 ,2024-01-02
서면2-1(서면204),250050404,6,250026639,덕두원주말농장,127.640850 ,37.874190 ,2024-01-02
서면2-1(서면204),250050404,7,250001579,양지말,127.644200 ,37.872640 ,2024-01-02
서면2-1(서면204),250050404,8,250001580,명월촌,127.647340 ,37.871140 ,2024-01-02
서면2-1(서면204),250050404,9,250001570,음지말,127.650260 ,37.869960 ,2024-01-02
서면2-1(서면204),250050404,10,250001582,수레너미,127.653080 ,37.868610 ,2024-01-02
서면2-1(서면204),250050404,11,250001568,명월제1교,127.655760 ,37.865590 ,2024-01-02
서면2-1(서면204),250050404,12,250001584,명월리,127.657280 ,37.863490 ,2024-01-02
서면2-1(서면204),250050404,13,250001585,덕두원2리,127.659140 ,37.860170 ,2024-01-02
서면2-1(서면204),250050404,14,250001589,봉덕사입구,127.662050 ,37.853520 ,2024-01-02
서면2-1(서면204),250050404,15,250001590,버덩마을,127.666500 ,37.854450 ,2024-01-02
서면2-1(서면204),250050404,16,250001591,덕두원1리2반,127.669020 ,37.852550 ,2024-01-02
서면2-1(서면204),250050404,17,250002052,신연강,127.673670 ,37.861700 ,2024-01-02
서면2-1(서면204),250050404,18,250001254,현암리,127.677720 ,37.876840 ,2024-01-02
서면2-1(서면204),250050404,19,250001255,현암리,127.683800 ,37.884930 ,2024-01-02
서면2-1(서면204),250050404,20,250001256,현암리,127.687550 ,37.888830 ,2024-01-02
서면2-1(서면204),250050404,21,250002033,애니메이션박물관,127.690070 ,37.892530 ,2024-01-02
서면2-1(서면204),250050404,22,250001637,시청자미디어센터,127.690670 ,37.896030 ,2024-01-02
서면2-1(서면204),250050404,23,250002168,서면행정복지센터,127.694110 ,37.898360 ,2024-01-02
서면2-1(서면204),250050404,24,250001635,금산2리,127.697180 ,37.901970 ,2024-01-02
서면2-1(서면204),250050404,25,250001758,애니고등학교,127.700240 ,37.904920 ,2024-01-02
서면2-1(서면204),250050404,26,250000999,과수원마을입구,127.703990 ,37.911170 ,2024-01-02
서면2-1(서면204),250050404,27,250026605,월송2리입구,127.706220 ,37.914800 ,2024-01-02
서면2-1(서면204),250050404,28,250002061,신매3리,127.711030 ,37.915880 ,2024-01-02
서면2-1(서면204),250050404,29,250002062,신매3리,127.711810 ,37.918240 ,2024-01-02
서면2-1(서면204),250050404,30,250002057,신매대교,127.711490 ,37.921930 ,2024-01-02
서면2-1(서면204),250050404,31,250027129,인형극장앞,127.721010 ,37.921040 ,2024-01-02
서면2-1(서면204),250050404,32,250001912,육림공원,127.721130 ,37.917560 ,2024-01-02
서면2-1(서면204),250050404,33,250002219,우두로입구,127.721840 ,37.913300 ,2024-01-02
서면2-1(서면204),250050404,34,250002220,사농현대A,127.722350 ,37.910820 ,2024-01-02
서면2-1(서면204),250050404,35,250001374,강원생명과학고,127.722990 ,37.908900 ,2024-01-02
서면2-1(서면204),250050404,36,250002110,소양중학교,127.725030 ,37.905110 ,2024-01-02
서면2-1(서면204),250050404,37,250001533,두미르A,127.727410 ,37.902630 ,2024-01-02
서면2-1(서면204),250050404,38,250002121,사우사거리,127.728370 ,37.899960 ,2024-01-02
서면2-1(서면204),250050404,39,250002115,소양로1가,127.725760 ,37.891420 ,2024-01-02
서면2-1(서면204),250050404,40,250001640,근화초교,127.724670 ,37.888120 ,2024-01-02
서면2-1(서면204),250050404,41,250001372,춘천농협,127.723400 ,37.884440 ,2024-01-02
서면2-1(서면204),250050404,42,250001886,소양로우체국,127.726240 ,37.881050 ,2024-01-02
서면2-1(서면204),250050404,43,250002029,명동입구,127.726700 ,37.879690 ,2024-01-02
서면2-1(서면204),250050404,44,250001848,중앙시장/중앙초교,127.725050 ,37.878340 ,2024-01-02
서면2-1(서면204),250050404,45,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
서면2-1(서면205),250050405,1,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
서면2-1(서면205),250050405,2,250001849,중앙시장,127.725490 ,37.878410 ,2024-01-02
서면2-1(서면205),250050405,3,250001885,인성병원,127.726630 ,37.881100 ,2024-01-02
서면2-1(서면205),250050405,4,265000722,KT,127.723820 ,37.882310 ,2024-01-02
서면2-1(서면205),250050405,5,250001371,춘천농협,127.723370 ,37.883640 ,2024-01-02
서면2-1(서면205),250050405,6,250002164,서부시장,127.724130 ,37.885780 ,2024-01-02
서면2-1(서면205),250050405,7,250002113,소양로2가,127.725140 ,37.889020 ,2024-01-02
서면2-1(서면205),250050405,8,250002242,번개시장,127.726310 ,37.891950 ,2024-01-02
서면2-1(서면205),250050405,9,250002120,소양2교,127.728630 ,37.899600 ,2024-01-02
서면2-1(서면205),250050405,10,250001532,두미르A,127.728320 ,37.902060 ,2024-01-02
서면2-1(서면205),250050405,11,250002109,소양중학교,127.724750 ,37.906040 ,2024-01-02
서면2-1(서면205),250050405,12,250001373,강원생명과학고,127.723240 ,37.909030 ,2024-01-02
서면2-1(서면205),250050405,13,250001161,사농현대A,127.722590 ,37.911090 ,2024-01-02
서면2-1(서면205),250050405,14,250002218,우두로입구,127.722100 ,37.913510 ,2024-01-02
서면2-1(서면205),250050405,15,250001911,육림랜드,127.721550 ,37.916210 ,2024-01-02
서면2-1(서면205),250050405,16,250001413,인형극장,127.720190 ,37.922230 ,2024-01-02
서면2-1(서면205),250050405,17,250002058,신매대교,127.711400 ,37.922140 ,2024-01-02
서면2-1(서면205),250050405,18,250002059,신매3리,127.711640 ,37.918140 ,2024-01-02
서면2-1(서면205),250050405,19,250002060,신매3리,127.710770 ,37.915990 ,2024-01-02
서면2-1(서면205),250050405,20,250026604,월송2리입구,127.705880 ,37.914760 ,2024-01-02
서면2-1(서면205),250050405,21,250001638,과수원마을입구,127.703780 ,37.911130 ,2024-01-02
서면2-1(서면205),250050405,22,250001757,애니고등학교,127.700580 ,37.905410 ,2024-01-02
서면2-1(서면205),250050405,23,250001634,금산2리,127.696870 ,37.901950 ,2024-01-02
서면2-1(서면205),250050405,24,250002167,서면행정복지센터,127.693740 ,37.898080 ,2024-01-02
서면2-1(서면205),250050405,25,250001636,시청자미디어센터,127.690730 ,37.896250 ,2024-01-02
서면2-1(서면205),250050405,26,265000707,애니메이션박물관,127.689860 ,37.893160 ,2024-01-02
서면2-1(서면205),250050405,27,250002032,현암리,127.689920 ,37.891830 ,2024-01-02
서면2-1(서면205),250050405,28,250001251,현암리,127.687390 ,37.888910 ,2024-01-02
서면2-1(서면205),250050405,29,250001333,태봉,127.685250 ,37.887580 ,2024-01-02
서면2-1(서면205),250050405,30,250001252,현암리,127.683600 ,37.884970 ,2024-01-02
서면2-1(서면205),250050405,31,250001253,현암리,127.677530 ,37.876800 ,2024-01-02
서면2-1(서면205),250050405,32,250002051,신연강,127.673460 ,37.861370 ,2024-01-02
서면2-1(서면205),250050405,33,250001586,덕두원1리2반,127.669140 ,37.852640 ,2024-01-02
서면2-1(서면205),250050405,34,250001587,버덩마을,127.666570 ,37.854560 ,2024-01-02
서면2-1(서면205),250050405,35,250001588,봉덕사입구,127.661840 ,37.853790 ,2024-01-02
서면2-1(서면205),250050405,36,250001566,덕두원2리,127.659360 ,37.860050 ,2024-01-02
서면2-1(서면205),250050405,37,250001567,명월리,127.657480 ,37.863350 ,2024-01-02
서면2-1(서면205),250050405,38,250001583,명월제1교,127.655890 ,37.865620 ,2024-01-02
서면2-1(서면205),250050405,39,250001569,수레너미,127.653070 ,37.868740 ,2024-01-02
서면2-1(서면205),250050405,40,250001581,음지말,127.650240 ,37.870120 ,2024-01-02
서면2-1(서면205),250050405,41,250001571,명월촌,127.647520 ,37.871210 ,2024-01-02
서면2-1(서면205),250050405,42,250001572,양지말,127.644360 ,37.872660 ,2024-01-02
서면2-1(서면205),250050405,43,250026640,덕두원주말농장,127.640980 ,37.874230 ,2024-01-02
서면2-1(서면205),250050405,44,250001573,위로의집,127.639410 ,37.876780 ,2024-01-02
서면2-1(서면205),250050405,45,250001577,증마을,127.637760 ,37.878180 ,2024-01-02
서면2-1(서면205),250050405,46,250026822,산촌생태마을,127.636140 ,37.880210 ,2024-01-02
서면2-1(서면205),250050405,47,250001575,상명월리,127.632920 ,37.880690 ,2024-01-02
서면2-1(서면205),250050405,48,250001497,덕두2리종점,127.629540 ,37.883250 ,2024-01-02
서면2-1(서면205),250050405,49,250026744,덕두2리종점,127.629440 ,37.883180 ,2024-01-02
서면2-1(서면205),250050405,50,250001576,상명월리,127.633140 ,37.880430 ,2024-01-02
서면2-1(서면205),250050405,51,250027140,산촌생태마을,127.636210 ,37.880110 ,2024-01-02
서면2-1(서면205),250050405,52,250001574,증마을,127.637710 ,37.878030 ,2024-01-02
서면2-1(서면205),250050405,53,250001578,위로의집,127.639210 ,37.876660 ,2024-01-02
서면2-1(서면205),250050405,54,250026639,덕두원주말농장,127.640850 ,37.874190 ,2024-01-02
서면2-1(서면205),250050405,55,250001579,양지말,127.644200 ,37.872640 ,2024-01-02
서면2-1(서면205),250050405,56,250001580,명월촌,127.647340 ,37.871140 ,2024-01-02
서면2-1(서면205),250050405,57,250001570,음지말,127.650260 ,37.869960 ,2024-01-02
서면2-1(서면205),250050405,58,250001582,수레너미,127.653080 ,37.868610 ,2024-01-02
서면2-1(서면205),250050405,59,250001568,명월제1교,127.655760 ,37.865590 ,2024-01-02
서면2-1(서면205),250050405,60,250001584,명월리,127.657280 ,37.863490 ,2024-01-02
서면2-1(서면205),250050405,61,250001585,덕두원2리,127.659140 ,37.860170 ,2024-01-02
서면2-1(서면205),250050405,62,250001589,봉덕사입구,127.662050 ,37.853520 ,2024-01-02
서면2-1(서면205),250050405,63,250001590,버덩마을,127.666500 ,37.854450 ,2024-01-02
서면2-1(서면205),250050405,64,250001591,덕두원1리2반,127.669020 ,37.852550 ,2024-01-02
서면2-1(서면205),250050405,65,250002052,신연강,127.673670 ,37.861700 ,2024-01-02
서면2-1(서면205),250050405,66,250001254,현암리,127.677720 ,37.876840 ,2024-01-02
서면2-1(서면205),250050405,67,250001255,현암리,127.683800 ,37.884930 ,2024-01-02
서면2-1(서면205),250050405,68,250001256,현암리,127.687550 ,37.888830 ,2024-01-02
서면2-1(서면205),250050405,69,250002033,애니메이션박물관,127.690070 ,37.892530 ,2024-01-02
서면2-1(서면205),250050405,70,250001637,시청자미디어센터,127.690670 ,37.896030 ,2024-01-02
서면2-1(서면205),250050405,71,250002168,서면행정복지센터,127.694110 ,37.898360 ,2024-01-02
서면2-1(서면205),250050405,72,250001635,금산2리,127.697180 ,37.901970 ,2024-01-02
서면2-1(서면205),250050405,73,250001758,애니고등학교,127.700240 ,37.904920 ,2024-01-02
서면2-1(서면205),250050405,74,250000999,과수원마을입구,127.703990 ,37.911170 ,2024-01-02
서면2-1(서면205),250050405,75,250026605,월송2리입구,127.706220 ,37.914800 ,2024-01-02
서면2-1(서면205),250050405,76,250002061,신매3리,127.711030 ,37.915880 ,2024-01-02
서면2-1(서면205),250050405,77,250002062,신매3리,127.711810 ,37.918240 ,2024-01-02
서면2-1(서면205),250050405,78,250002057,신매대교,127.711490 ,37.921930 ,2024-01-02
서면2-1(서면205),250050405,79,250027129,인형극장앞,127.721010 ,37.921040 ,2024-01-02
서면2-1(서면205),250050405,80,250001912,육림공원,127.721130 ,37.917560 ,2024-01-02
서면2-1(서면205),250050405,81,250002219,우두로입구,127.721840 ,37.913300 ,2024-01-02
서면2-1(서면205),250050405,82,250002220,사농현대A,127.722350 ,37.910820 ,2024-01-02
서면2-1(서면205),250050405,83,250001374,강원생명과학고,127.722990 ,37.908900 ,2024-01-02
서면2-1(서면205),250050405,84,250002110,소양중학교,127.725030 ,37.905110 ,2024-01-02
서면2-1(서면205),250050405,85,250001533,두미르A,127.727410 ,37.902630 ,2024-01-02
서면2-1(서면205),250050405,86,250002121,사우사거리,127.728370 ,37.899960 ,2024-01-02
서면2-1(서면205),250050405,87,250002115,소양로1가,127.725760 ,37.891420 ,2024-01-02
서면2-1(서면205),250050405,88,250001640,근화초교,127.724670 ,37.888120 ,2024-01-02
서면2-1(서면205),250050405,89,250001372,춘천농협,127.723400 ,37.884440 ,2024-01-02
서면2-1(서면205),250050405,90,250001886,소양로우체국,127.726240 ,37.881050 ,2024-01-02
서면2-1(서면205),250050405,91,250002029,명동입구,127.726700 ,37.879690 ,2024-01-02
서면2-1(서면205),250050405,92,250001848,중앙시장/중앙초교,127.725050 ,37.878340 ,2024-01-02
서면2-1(서면205),250050405,93,250001202,중앙로입구,127.723070 ,37.877030 ,2024-01-02
서면2-1(서면206),250050406,1,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
서면2-1(서면206),250050406,2,250001849,중앙시장,127.725490 ,37.878410 ,2024-01-02
서면2-1(서면206),250050406,3,250001885,인성병원,127.726630 ,37.881100 ,2024-01-02
서면2-1(서면206),250050406,4,265000722,KT,127.723820 ,37.882310 ,2024-01-02
서면2-1(서면206),250050406,5,250001371,춘천농협,127.723370 ,37.883640 ,2024-01-02
서면2-1(서면206),250050406,6,250002164,서부시장,127.724130 ,37.885780 ,2024-01-02
서면2-1(서면206),250050406,7,250002113,소양로2가,127.725140 ,37.889020 ,2024-01-02
서면2-1(서면206),250050406,8,250002242,번개시장,127.726310 ,37.891950 ,2024-01-02
서면2-1(서면206),250050406,9,250002120,소양2교,127.728630 ,37.899600 ,2024-01-02
서면2-1(서면206),250050406,10,250001532,두미르A,127.728320 ,37.902060 ,2024-01-02
서면2-1(서면206),250050406,11,250002109,소양중학교,127.724750 ,37.906040 ,2024-01-02
서면2-1(서면206),250050406,12,250001373,강원생명과학고,127.723240 ,37.909030 ,2024-01-02
서면2-1(서면206),250050406,13,250001161,사농현대A,127.722590 ,37.911090 ,2024-01-02
서면2-1(서면206),250050406,14,250002218,우두로입구,127.722100 ,37.913510 ,2024-01-02
서면2-1(서면206),250050406,15,250001911,육림랜드,127.721550 ,37.916210 ,2024-01-02
서면2-1(서면206),250050406,16,250001413,인형극장,127.720190 ,37.922230 ,2024-01-02
서면2-1(서면206),250050406,17,250002058,신매대교,127.711400 ,37.922140 ,2024-01-02
서면2-1(서면206),250050406,18,250002059,신매3리,127.711640 ,37.918140 ,2024-01-02
서면2-1(서면206),250050406,19,250002060,신매3리,127.710770 ,37.915990 ,2024-01-02
서면2-1(서면206),250050406,20,250026604,월송2리입구,127.705880 ,37.914760 ,2024-01-02
서면2-1(서면206),250050406,21,250001638,과수원마을입구,127.703780 ,37.911130 ,2024-01-02
서면2-1(서면206),250050406,22,250001757,애니고등학교,127.700580 ,37.905410 ,2024-01-02
서면2-1(서면206),250050406,23,250001634,금산2리,127.696870 ,37.901950 ,2024-01-02
서면2-1(서면206),250050406,24,250002167,서면행정복지센터,127.693740 ,37.898080 ,2024-01-02
서면2-1(서면206),250050406,25,250001636,시청자미디어센터,127.690730 ,37.896250 ,2024-01-02
서면2-1(서면206),250050406,26,265000707,애니메이션박물관,127.689860 ,37.893160 ,2024-01-02
서면2-1(서면206),250050406,27,250002032,현암리,127.689920 ,37.891830 ,2024-01-02
서면2-1(서면206),250050406,28,250001251,현암리,127.687390 ,37.888910 ,2024-01-02
서면2-1(서면206),250050406,29,250001333,태봉,127.685250 ,37.887580 ,2024-01-02
서면2-1(서면206),250050406,30,250001252,현암리,127.683600 ,37.884970 ,2024-01-02
서면2-1(서면206),250050406,31,250001253,현암리,127.677530 ,37.876800 ,2024-01-02
서면2-1(서면206),250050406,32,250002051,신연강,127.673460 ,37.861370 ,2024-01-02
서면2-1(서면206),250050406,33,250001586,덕두원1리2반,127.669140 ,37.852640 ,2024-01-02
서면2-1(서면206),250050406,34,250001587,버덩마을,127.666570 ,37.854560 ,2024-01-02
서면2-1(서면206),250050406,35,250001588,봉덕사입구,127.661840 ,37.853790 ,2024-01-02
서면2-1(서면206),250050406,36,250001566,덕두원2리,127.659360 ,37.860050 ,2024-01-02
서면2-1(서면206),250050406,37,250001567,명월리,127.657480 ,37.863350 ,2024-01-02
서면2-1(서면206),250050406,38,250001583,명월제1교,127.655890 ,37.865620 ,2024-01-02
서면2-1(서면206),250050406,39,250001569,수레너미,127.653070 ,37.868740 ,2024-01-02
서면2-1(서면206),250050406,40,250001581,음지말,127.650240 ,37.870120 ,2024-01-02
서면2-1(서면206),250050406,41,250001571,명월촌,127.647520 ,37.871210 ,2024-01-02
서면2-1(서면206),250050406,42,250001572,양지말,127.644360 ,37.872660 ,2024-01-02
서면2-1(서면206),250050406,43,250026640,덕두원주말농장,127.640980 ,37.874230 ,2024-01-02
서면2-1(서면206),250050406,44,250001573,위로의집,127.639410 ,37.876780 ,2024-01-02
서면2-1(서면206),250050406,45,250001577,증마을,127.637760 ,37.878180 ,2024-01-02
서면2-1(서면206),250050406,46,250026822,산촌생태마을,127.636140 ,37.880210 ,2024-01-02
서면2-1(서면206),250050406,47,250001575,상명월리,127.632920 ,37.880690 ,2024-01-02
서면2-1(서면206),250050406,48,250001497,덕두2리종점,127.629540 ,37.883250 ,2024-01-02
서면3(서면301),250050500,1,250001847,중앙로입구,127.724150 ,37.877360 ,2024-01-02
서면3(서면301),250050500,2,250001849,중앙시장,127.725490 ,37.878410 ,2024-01-02
서면3(서면301),250050500,3,250001885,인성병원,127.726630 ,37.881100 ,2024-01-02
서면3(서면301),250050500,4,265000722,KT,127.723820 ,37.882310 ,2024-01-02
서면3(서면301),250050500,5,250001371,춘천농협,127.723370 ,37.883640 ,2024-01-02
서면3(서면301),250050500,6,250002164,서부시장,127.724130 ,37.885780 ,2024-01-02
서면3(서면301),250050500,7,250002113,소양로2가,127.725140 ,37.889020 ,2024-01-02
서면3(서면301),250050500,8,250002242,번개시장,127.726310 ,37.891950 ,2024-01-02
서면3(서면301),250050500,9,250002120,소양2교,127.728630 ,37.899600 ,2024-01-02
서면3(서면301),250050500,10,250001532,두미르A,127.728320 ,37.902060 ,2024-01-02
서면3(서면301),250050500,11,250002109,소양중학교,127.724750 ,37.906040 ,2024-01-02
서면3(서면301),250050500,12,250001373,강원생명과학고,127.723240 ,37.909030 ,2024-01-02
서면3(서면301),250050500,13,250001161,사농현대A,127.722590 ,37.911090 ,2024-01-02
서면3(서면301),250050500,14,250002218,우두로입구,127.722100 ,37.913510 ,2024-01-02
서면3(서면301),250050500,15,250001911,육림랜드,127.721550 ,37.916210 ,2024-01-02
서면3(서면301),250050500,16,250001413,인형극장,127.720190 ,37.922230 ,2024-01-02
서면3(서면301),250050500,17,250002058,신매대교,127.711400 ,37.922140 ,2024-01-02
서면3(서면301),250050500,18,250002059,신매3리,127.711640 ,37.918140 ,2024-01-02
서면3(서면301),250050500,19,250002060,신매3리,127.710770 ,37.915990 ,2024-01-02
